BowlerName,OverNo,Dot,1,2,3,4,5,6,Wickets,TotalBalls
AB Dinda,3,70,38,12,2,40,1,4,6,173
AB Dinda,4,50,23,6,1,23,0,1,8,112
AB Dinda,5,25,16,2,0,8,0,2,2,55
AB Dinda,6,16,10,2,0,2,0,0,0,30
AB Dinda,7,14,7,0,0,4,0,2,2,29
AB Dinda,8,6,11,0,0,1,0,1,0,19
AB Dinda,9,12,6,0,0,0,0,0,2,20
AB Dinda,10,7,21,5,0,4,0,2,1,40
AB Dinda,11,17,14,2,1,2,0,0,2,38
AB Dinda,12,20,21,5,0,5,0,0,3,54
AB Dinda,13,20,21,1,0,2,0,0,1,45
AB Dinda,14,10,21,7,0,4,0,0,0,42
AB Dinda,15,5,9,0,0,4,0,0,3,21
AB Dinda,16,23,21,7,0,7,1,5,5,69
AB Dinda,17,41,48,9,0,20,0,12,6,136
AB Dinda,18,27,40,6,0,15,0,4,9,101
AB Dinda,19,31,39,12,1,22,0,19,12,136
R Bhatia,1,0,0,0,0,0,0,0,0,0
R Bhatia,2,0,0,0,0,0,0,0,0,0
R Bhatia,3,0,0,0,0,0,0,0,0,0
R Bhatia,4,2,0,0,0,3,0,1,0,6
R Bhatia,5,2,3,0,0,1,0,0,0,6
R Bhatia,6,34,64,6,1,4,0,5,4,118
R Bhatia,7,48,73,8,0,7,0,5,6,147
R Bhatia,8,37,80,5,0,15,0,2,7,146
R Bhatia,9,52,109,10,2,13,0,2,4,192
R Bhatia,10,58,71,10,0,16,0,4,9,168
R Bhatia,11,45,96,10,0,13,0,9,5,178
R Bhatia,12,51,100,19,0,12,0,11,7,200
R Bhatia,13,56,88,8,0,13,1,6,10,182
R Bhatia,14,37,77,7,1,7,0,5,9,143
R Bhatia,15,15,43,4,0,8,0,3,1,74
R Bhatia,16,21,37,5,0,2,0,3,5,73
R Bhatia,17,13,19,7,0,1,0,3,5,48
R Bhatia,18,2,3,1,0,3,0,3,1,13
R Bhatia,19,17,12,3,0,2,0,6,9,49
Iqbal Abdulla,1,27,9,3,0,3,0,0,3,45
Iqbal Abdulla,2,19,8,1,0,3,0,0,3,34
Iqbal Abdulla,3,29,25,3,0,10,1,4,2,74
Iqbal Abdulla,4,17,23,2,0,6,0,1,2,51
Iqbal Abdulla,5,26,16,1,0,6,0,1,4,54
Iqbal Abdulla,6,19,26,4,0,4,0,2,2,57
Iqbal Abdulla,7,27,44,2,1,3,0,4,3,84
Iqbal Abdulla,8,15,25,4,0,6,0,5,0,55
Iqbal Abdulla,9,22,27,5,0,9,0,3,0,66
Iqbal Abdulla,10,18,21,2,0,2,0,0,4,47
Iqbal Abdulla,11,35,36,3,0,6,0,1,4,85
Iqbal Abdulla,12,26,31,4,0,4,0,5,4,74
Iqbal Abdulla,13,15,26,4,0,5,0,2,2,54
Iqbal Abdulla,14,9,20,1,0,5,0,1,4,40
Iqbal Abdulla,15,22,25,0,0,5,0,4,3,59
Iqbal Abdulla,16,11,6,3,0,3,0,2,1,26
Iqbal Abdulla,17,12,5,1,0,2,0,0,3,23
Iqbal Abdulla,18,0,9,3,0,3,0,2,0,17
Iqbal Abdulla,19,1,3,1,1,0,0,0,0,6
Tejas Baroka,1,0,0,0,0,0,0,0,0,0
Tejas Baroka,2,0,0,0,0,0,0,0,0,0
Tejas Baroka,3,0,0,0,0,0,0,0,0,0
Tejas Baroka,4,4,0,0,0,2,0,0,0,6
Tejas Baroka,5,0,0,0,0,0,0,0,0,0
Tejas Baroka,6,0,0,0,0,0,0,0,0,0
Tejas Baroka,7,2,3,1,0,0,0,0,0,6
Tejas Baroka,8,0,0,0,0,0,0,0,0,0
Tejas Baroka,9,0,0,0,0,0,0,0,0,0
Tejas Baroka,10,0,0,0,0,0,0,0,0,0
Tejas Baroka,11,0,0,0,0,0,0,0,0,0
Tejas Baroka,12,0,5,0,0,0,0,1,0,6
Tejas Baroka,13,0,0,0,0,0,0,0,0,0
Tejas Baroka,14,0,0,0,0,0,0,0,0,0
Tejas Baroka,15,0,1,1,0,0,0,1,0,3
MS Gony,1,59,24,4,0,24,0,6,4,121
MS Gony,2,37,20,1,1,12,0,1,1,73
MS Gony,3,46,22,9,0,17,0,4,4,102
MS Gony,4,41,23,2,0,11,0,11,5,93
MS Gony,5,39,26,5,0,18,0,6,3,97
MS Gony,6,19,12,0,0,4,0,1,1,37
MS Gony,7,20,18,0,0,6,0,0,3,47
MS Gony,8,7,11,2,0,3,0,1,1,25
MS Gony,9,6,3,1,0,2,0,0,1,13
MS Gony,10,12,9,4,0,6,0,1,1,33
MS Gony,11,10,18,1,1,6,0,1,3,40
MS Gony,12,9,7,0,0,2,0,2,0,20
MS Gony,13,30,28,2,1,4,0,1,2,68
MS Gony,14,6,10,3,0,2,0,4,1,26
MS Gony,15,16,18,2,0,4,0,3,3,46
MS Gony,16,3,5,2,0,2,0,0,2,14
MS Gony,17,15,15,5,0,4,0,5,2,46
MS Gony,18,2,2,0,0,1,0,1,0,6
MS Gony,19,5,2,5,0,3,0,4,1,20
M Morkel,1,117,39,4,2,23,0,3,9,197
M Morkel,2,100,36,4,1,26,0,5,6,178
M Morkel,3,99,42,17,1,34,0,5,10,208
M Morkel,4,74,35,8,4,27,0,0,4,152
M Morkel,5,72,33,5,0,25,0,6,7,148
M Morkel,6,13,12,0,0,2,0,4,2,33
M Morkel,7,21,17,0,0,4,0,1,1,44
M Morkel,8,0,0,0,0,0,0,0,0,0
M Morkel,9,15,12,0,1,2,0,0,1,31
M Morkel,10,9,6,1,0,2,0,0,0,18
M Morkel,11,10,18,0,0,8,0,1,1,38
M Morkel,12,20,20,5,0,2,0,2,0,49
M Morkel,13,23,32,3,0,11,0,2,2,73
M Morkel,14,16,26,6,0,9,0,3,4,64
M Morkel,15,25,19,4,0,3,0,5,6,62
M Morkel,16,28,45,7,0,13,0,8,8,109
M Morkel,17,46,50,13,1,14,0,6,12,142
M Morkel,18,20,33,7,0,8,0,5,8,81
M Morkel,19,13,14,5,0,6,0,4,6,48
R Sathish,1,0,0,0,0,0,0,0,0,0
R Sathish,2,0,0,0,0,0,0,0,0,0
R Sathish,3,0,0,0,0,0,0,0,0,0
R Sathish,4,0,0,0,0,0,0,0,0,0
R Sathish,5,0,0,0,0,0,0,0,0,0
R Sathish,6,2,4,0,0,0,0,0,1,7
R Sathish,7,8,8,1,0,2,0,0,0,19
R Sathish,8,2,2,1,0,1,0,0,0,6
R Sathish,9,2,8,2,0,0,0,0,0,12
R Sathish,10,2,10,3,0,3,0,0,0,18
R Sathish,11,5,11,2,0,5,0,2,0,25
R Sathish,12,3,8,0,0,1,0,0,2,14
R Sathish,13,4,1,1,0,1,0,0,1,8
R Sathish,14,3,7,1,0,0,0,1,1,13
R Sathish,15,4,2,3,0,1,0,4,0,14
R Sathish,16,0,2,1,0,2,0,1,0,6
R Sathish,17,1,1,0,0,2,0,2,1,7
R Sathish,18,0,1,0,0,0,0,0,0,1
C Munro,1,0,0,0,0,0,0,0,0,0
C Munro,2,0,0,0,0,0,0,0,0,0
C Munro,3,0,0,0,0,0,0,0,0,0
C Munro,4,0,0,0,0,0,0,0,0,0
C Munro,5,0,0,0,0,0,0,0,0,0
C Munro,6,0,0,0,0,0,0,0,0,0
C Munro,7,5,5,0,0,1,0,1,0,12
NLTC Perera,1,10,5,0,0,3,0,0,0,18
NLTC Perera,2,4,3,1,1,2,0,1,0,12
NLTC Perera,3,11,6,0,0,7,0,0,1,25
NLTC Perera,4,31,20,3,0,12,0,0,3,69
NLTC Perera,5,26,18,1,1,8,0,2,2,58
NLTC Perera,6,25,21,1,0,9,0,0,2,58
NLTC Perera,7,7,9,2,0,1,0,0,1,20
NLTC Perera,8,10,9,3,0,1,0,1,1,25
NLTC Perera,9,4,6,0,0,1,0,1,0,12
NLTC Perera,10,15,26,3,0,6,0,0,2,52
NLTC Perera,11,6,7,2,0,4,0,0,0,19
NLTC Perera,12,17,22,4,0,4,0,1,1,49
NLTC Perera,13,10,6,1,0,8,0,0,2,27
NLTC Perera,14,8,25,1,0,7,0,1,1,43
NLTC Perera,15,8,17,5,0,10,0,2,1,43
NLTC Perera,16,10,8,2,0,7,0,4,1,32
NLTC Perera,17,26,28,8,0,9,0,5,9,85
NLTC Perera,18,5,6,6,0,3,0,2,0,22
NLTC Perera,19,17,22,9,0,11,0,8,10,77
KJ Abbott,1,9,7,0,0,3,0,0,0,19
KJ Abbott,2,0,0,0,0,0,0,0,0,0
KJ Abbott,3,7,8,1,0,6,1,2,0,25
KJ Abbott,4,0,0,0,0,0,0,0,0,0
KJ Abbott,5,0,0,0,0,0,0,0,0,0
KJ Abbott,6,0,0,0,0,0,0,0,0,0
KJ Abbott,7,5,4,1,0,3,0,0,1,14
KJ Abbott,8,0,0,0,0,0,0,0,0,0
KJ Abbott,9,4,1,1,0,0,0,0,0,6
KJ Abbott,10,0,0,0,0,0,0,0,0,0
KJ Abbott,11,3,2,0,0,2,0,1,1,9
KJ Abbott,12,1,3,0,0,2,0,0,0,6
KJ Abbott,13,0,0,0,0,0,0,0,0,0
KJ Abbott,14,0,0,0,0,0,0,0,0,0
KJ Abbott,15,2,0,1,0,2,0,1,0,6
KJ Abbott,16,3,3,2,0,5,0,0,0,13
KJ Abbott,17,0,0,0,0,0,0,0,0,0
KJ Abbott,18,1,3,1,0,1,0,0,0,6
Gurkeerat Singh,1,0,0,0,0,0,0,0,0,0
Gurkeerat Singh,2,0,0,0,0,0,0,0,0,0
Gurkeerat Singh,3,0,0,0,0,0,0,0,0,0
Gurkeerat Singh,4,3,5,1,0,3,0,0,0,12
Gurkeerat Singh,5,0,0,0,0,0,0,0,0,0
Gurkeerat Singh,6,4,3,0,0,0,0,0,0,7
Gurkeerat Singh,7,4,10,1,0,3,0,0,0,18
Gurkeerat Singh,8,3,3,0,0,0,0,0,1,7
Gurkeerat Singh,9,3,2,1,1,0,0,0,0,7
Gurkeerat Singh,10,5,6,1,0,0,0,1,1,14
Gurkeerat Singh,11,3,3,0,0,0,0,1,2,9
Gurkeerat Singh,12,2,3,1,0,0,0,0,0,6
Gurkeerat Singh,13,3,1,1,0,0,0,1,1,7
Sachin Baby,1,0,0,0,0,0,0,0,0,0
Sachin Baby,2,0,0,0,0,0,0,0,0,0
Sachin Baby,3,0,0,0,0,0,0,0,0,0
Sachin Baby,4,0,0,0,0,0,0,0,0,0
Sachin Baby,5,0,0,0,0,0,0,0,0,0
Sachin Baby,6,0,0,0,0,0,0,0,0,0
Sachin Baby,7,0,0,0,0,0,0,0,0,0
Sachin Baby,8,0,0,0,0,0,0,0,0,0
Sachin Baby,9,0,0,0,0,0,0,0,0,0
Sachin Baby,10,0,0,0,0,0,0,0,0,0
Sachin Baby,11,0,0,0,0,0,0,0,0,0
Sachin Baby,12,2,4,0,0,0,0,0,1,7
Sachin Baby,13,0,0,0,0,0,0,0,0,0
Sachin Baby,14,0,0,0,0,0,0,0,0,0
Sachin Baby,15,0,0,0,0,0,0,0,0,0
Sachin Baby,16,0,0,0,0,0,0,0,0,0
Sachin Baby,17,0,0,0,0,0,0,0,0,0
Sachin Baby,18,3,0,0,0,1,0,0,2,6
M Vijay,1,3,3,0,0,1,0,0,0,7
M Vijay,2,0,0,0,0,0,0,0,0,0
M Vijay,3,0,0,0,0,0,0,0,0,0
M Vijay,4,0,0,0,0,0,0,0,0,0
M Vijay,5,0,0,0,0,0,0,0,0,0
M Vijay,6,1,5,0,0,0,0,0,0,6
M Vijay,7,0,0,0,0,0,0,0,0,0
M Vijay,8,2,3,1,0,0,0,0,0,6
M Vijay,9,1,2,1,0,2,0,0,0,6
M Vijay,10,0,6,0,0,0,0,0,0,6
M Vijay,11,2,1,0,0,3,0,0,0,6
PV Tambe,1,0,0,0,0,0,0,0,0,0
PV Tambe,2,3,2,0,0,1,0,0,1,7
PV Tambe,3,8,6,1,0,4,0,0,1,20
PV Tambe,4,9,10,2,1,3,0,0,1,26
PV Tambe,5,15,5,1,0,5,0,4,0,30
PV Tambe,6,20,24,5,0,3,0,2,1,55
PV Tambe,7,25,40,5,0,9,0,1,2,82
PV Tambe,8,19,31,5,0,5,0,2,2,64
PV Tambe,9,24,35,7,0,7,0,1,3,77
PV Tambe,10,15,17,2,0,3,0,0,3,40
PV Tambe,11,21,29,3,0,8,0,0,3,64
PV Tambe,12,22,16,5,0,3,0,2,2,50
PV Tambe,13,10,14,2,0,4,0,1,0,31
PV Tambe,14,22,32,7,0,1,0,6,4,72
PV Tambe,15,12,19,4,0,4,0,4,4,47
PV Tambe,16,3,3,0,0,0,0,0,1,7
PV Tambe,17,0,11,5,0,4,0,4,0,24
PV Tambe,18,1,3,1,0,0,0,1,0,6
V Kohli,1,0,0,0,0,0,0,0,0,0
V Kohli,2,0,0,0,0,0,0,0,0,0
V Kohli,3,0,0,0,0,0,0,0,0,0
V Kohli,4,0,0,0,0,0,0,0,0,0
V Kohli,5,0,0,0,0,0,0,0,0,0
V Kohli,6,8,17,0,0,3,0,0,0,28
V Kohli,7,4,11,0,0,2,0,1,0,18
V Kohli,8,1,3,0,0,3,0,0,0,7
V Kohli,9,7,20,3,0,0,0,1,1,32
V Kohli,10,4,6,1,0,1,0,0,0,12
V Kohli,11,9,27,7,0,5,0,2,1,51
V Kohli,12,5,18,3,0,5,0,0,0,31
V Kohli,13,16,22,4,0,2,0,3,2,49
V Kohli,14,4,5,4,0,0,0,0,0,13
V Kohli,15,3,7,1,0,2,0,0,0,13
V Kohli,16,0,0,0,0,0,0,0,0,0
V Kohli,17,2,3,0,0,0,0,1,1,7
V Kohli,18,0,0,1,0,2,0,3,0,6
V Kohli,19,1,1,0,0,0,0,0,0,2
RP Singh,1,176,68,15,1,39,0,7,11,317
RP Singh,2,78,18,6,2,16,0,6,9,135
RP Singh,3,141,59,12,0,39,0,11,8,270
RP Singh,4,56,14,5,0,12,0,1,3,91
RP Singh,5,61,32,2,0,22,0,6,3,126
RP Singh,6,15,5,1,0,4,0,0,2,27
RP Singh,7,9,9,1,0,5,0,1,3,28
RP Singh,8,6,3,3,0,1,0,0,0,13
RP Singh,9,2,5,0,0,0,0,0,0,7
RP Singh,10,5,11,1,0,1,0,0,0,18
RP Singh,11,13,7,3,0,2,0,1,0,26
RP Singh,12,5,4,0,0,4,0,0,0,13
RP Singh,13,14,29,5,0,5,0,2,1,56
RP Singh,14,30,24,7,0,11,0,4,4,80
RP Singh,15,16,22,7,1,9,0,1,2,58
RP Singh,16,38,36,6,0,15,0,6,9,110
RP Singh,17,34,52,10,0,8,0,5,12,121
RP Singh,18,39,53,6,1,17,0,7,12,135
RP Singh,19,56,60,18,2,21,0,10,20,187
GB Hogg,1,0,0,0,0,0,0,0,0,0
GB Hogg,2,0,0,0,0,0,0,0,0,0
GB Hogg,3,7,1,0,0,2,0,2,1,13
GB Hogg,4,3,3,0,0,0,0,0,1,7
GB Hogg,5,18,9,0,0,3,0,1,3,34
GB Hogg,6,14,11,4,0,1,0,1,1,32
GB Hogg,7,17,17,5,1,2,0,0,1,43
GB Hogg,8,13,24,1,0,4,0,1,2,45
GB Hogg,9,16,29,6,0,2,0,1,2,56
GB Hogg,10,9,15,2,0,2,0,2,1,31
GB Hogg,11,16,20,2,1,5,0,2,2,48
GB Hogg,12,1,3,2,0,0,0,0,0,6
GB Hogg,13,14,15,1,1,4,0,1,2,38
GB Hogg,14,11,12,2,0,8,0,3,2,38
GB Hogg,15,9,2,0,0,0,0,1,1,13
GB Hogg,16,13,22,5,0,6,0,3,2,51
GB Hogg,17,9,6,2,0,1,0,2,1,21
GB Hogg,18,7,4,0,0,0,0,1,3,15
Parvez Rasool,1,4,2,1,0,4,0,1,0,12
Parvez Rasool,2,3,2,0,0,1,0,0,0,6
Parvez Rasool,3,5,5,2,0,0,0,0,1,13
Parvez Rasool,4,9,9,1,0,5,0,0,0,24
Parvez Rasool,5,4,4,0,0,0,0,4,0,12
Parvez Rasool,6,7,5,0,0,0,0,0,1,13
Parvez Rasool,7,5,12,1,0,0,0,0,0,18
Parvez Rasool,8,3,2,0,0,1,0,0,0,6
Parvez Rasool,9,9,12,0,0,2,0,1,1,25
Parvez Rasool,10,5,15,4,0,3,0,3,0,30
Parvez Rasool,11,3,10,2,0,3,0,0,0,18
Parvez Rasool,12,6,7,0,0,1,0,0,1,15
Parvez Rasool,13,1,3,0,0,1,0,1,0,6
Parvez Rasool,14,0,4,0,0,1,0,1,0,6
SM Boland,1,0,0,0,0,0,0,0,0,0
SM Boland,2,0,0,0,0,0,0,0,0,0
SM Boland,3,2,2,0,0,2,0,0,0,6
SM Boland,4,5,0,0,0,1,0,0,0,6
SM Boland,5,2,2,1,0,1,0,0,1,7
SM Boland,6,0,0,0,0,0,0,0,0,0
SM Boland,7,0,0,0,0,0,0,0,0,0
SM Boland,8,0,0,0,0,0,0,0,0,0
SM Boland,9,0,0,0,0,0,0,0,0,0
SM Boland,10,0,4,1,0,1,0,0,0,6
SM Boland,11,0,0,0,0,0,0,0,0,0
SM Boland,12,0,0,0,0,0,0,0,0,0
SM Boland,13,0,0,0,0,0,0,0,0,0
SM Boland,14,0,0,0,0,0,0,0,0,0
SM Boland,15,0,0,0,0,0,0,0,0,0
SM Boland,16,6,4,1,0,1,0,1,2,15
SM Boland,17,0,0,0,0,0,0,0,0,0
SM Boland,18,1,5,0,0,0,0,0,0,6
JA Morkel,1,77,44,6,1,23,0,3,6,160
JA Morkel,2,97,39,16,0,39,0,9,9,209
JA Morkel,3,62,45,3,3,23,0,4,5,145
JA Morkel,4,31,22,2,1,24,0,3,2,85
JA Morkel,5,51,46,8,1,30,0,4,6,146
JA Morkel,6,28,24,2,0,6,0,0,3,63
JA Morkel,7,24,31,3,0,4,0,1,5,68
JA Morkel,8,26,21,5,0,6,0,1,4,63
JA Morkel,9,27,26,2,0,6,0,1,4,66
JA Morkel,10,19,18,2,0,7,0,2,1,49
JA Morkel,11,34,33,6,0,7,0,2,1,83
JA Morkel,12,16,24,5,0,3,0,0,0,48
JA Morkel,13,17,19,6,0,5,0,2,1,50
JA Morkel,14,15,26,2,0,7,0,1,3,54
JA Morkel,15,11,13,3,0,3,0,1,2,33
JA Morkel,16,26,29,11,0,9,0,3,6,84
JA Morkel,17,16,27,5,0,6,0,3,7,64
JA Morkel,18,43,51,23,0,14,0,10,20,161
JA Morkel,19,4,15,6,0,4,0,2,4,35
P Sahu,1,0,0,0,0,0,0,0,0,0
P Sahu,2,0,0,0,0,0,0,0,0,0
P Sahu,3,0,0,0,0,0,0,0,0,0
P Sahu,4,0,0,0,0,0,0,0,0,0
P Sahu,5,4,1,0,0,2,0,0,0,7
P Sahu,6,5,6,1,0,1,0,0,0,13
P Sahu,7,0,0,0,0,0,0,0,0,0
P Sahu,8,5,10,1,0,1,0,1,1,19
P Sahu,9,0,5,0,0,1,0,0,0,6
P Sahu,10,3,7,1,0,0,0,1,1,13
P Sahu,11,4,5,1,0,2,0,0,1,13
P Sahu,12,3,3,0,0,0,0,0,0,6
P Sahu,13,1,9,1,0,3,0,1,0,15
P Sahu,14,0,0,0,0,0,0,0,0,0
P Sahu,15,4,8,3,0,1,0,2,0,18
D Wiese,1,0,0,0,0,0,0,0,0,0
D Wiese,2,7,3,0,1,2,0,0,2,15
D Wiese,3,6,4,0,0,2,0,0,1,13
D Wiese,4,6,5,0,0,2,0,0,0,13
D Wiese,5,16,5,2,0,1,0,1,3,28
D Wiese,6,4,15,2,0,4,0,1,0,26
D Wiese,7,12,7,0,0,3,0,3,0,25
D Wiese,8,7,11,1,0,5,0,1,1,26
D Wiese,9,1,8,0,0,3,0,0,1,13
D Wiese,10,1,8,1,0,2,0,0,0,12
D Wiese,11,4,11,1,0,2,0,0,0,18
D Wiese,12,3,8,1,0,0,0,0,0,12
D Wiese,13,6,18,2,0,4,0,1,1,32
D Wiese,14,0,0,0,0,0,0,0,0,0
D Wiese,15,2,5,1,0,5,0,0,0,13
D Wiese,16,7,10,3,0,3,0,1,2,26
D Wiese,17,2,3,0,0,2,0,0,0,7
D Wiese,18,9,6,1,0,4,0,1,6,27
A Ashish Reddy,1,0,0,0,0,0,0,0,0,0
A Ashish Reddy,2,0,0,0,0,0,0,0,0,0
A Ashish Reddy,3,0,0,0,0,0,0,0,0,0
A Ashish Reddy,4,0,0,0,0,0,0,0,0,0
A Ashish Reddy,5,2,0,0,0,2,0,2,0,6
A Ashish Reddy,6,4,0,0,0,1,0,1,0,6
A Ashish Reddy,7,3,3,0,0,0,0,1,1,8
A Ashish Reddy,8,3,2,1,1,0,0,0,0,7
A Ashish Reddy,9,3,2,0,0,1,0,0,0,6
A Ashish Reddy,10,14,14,2,0,4,0,2,0,36
A Ashish Reddy,11,4,6,0,0,2,0,0,0,12
A Ashish Reddy,12,15,19,6,0,3,0,0,3,46
A Ashish Reddy,13,8,11,2,0,3,0,0,4,28
A Ashish Reddy,14,1,11,0,0,3,0,3,0,18
A Ashish Reddy,15,9,12,4,0,2,0,3,3,33
A Ashish Reddy,16,11,18,4,0,1,0,3,4,41
A Ashish Reddy,17,0,4,1,0,0,0,1,0,6
A Ashish Reddy,18,4,3,3,1,1,0,2,2,16
A Ashish Reddy,19,8,5,0,0,3,0,2,2,20
JW Hastings,1,4,1,0,0,2,0,0,0,7
JW Hastings,2,0,0,0,0,0,0,0,0,0
JW Hastings,3,9,2,0,0,1,0,0,0,12
JW Hastings,4,2,2,1,0,2,0,0,0,7
JW Hastings,5,8,0,0,0,5,0,0,1,14
JW Hastings,6,0,0,0,0,0,0,0,0,0
JW Hastings,7,0,0,0,0,0,0,0,0,0
JW Hastings,8,0,0,0,0,0,0,0,0,0
JW Hastings,9,0,0,0,0,0,0,0,0,0
JW Hastings,10,0,0,0,0,0,0,0,0,0
JW Hastings,11,4,1,1,0,0,0,0,1,7
JW Hastings,12,2,4,0,0,0,0,0,0,6
JW Hastings,13,0,0,0,0,0,0,0,0,0
JW Hastings,14,0,0,0,0,0,0,0,0,0
JW Hastings,15,0,0,0,0,0,0,0,0,0
JW Hastings,16,0,0,0,0,0,0,0,0,0
JW Hastings,17,5,3,1,0,1,0,0,1,11
S Ladda,1,0,0,0,0,0,0,0,0,0
S Ladda,2,0,0,0,0,0,0,0,0,0
S Ladda,3,0,0,0,0,0,0,0,0,0
S Ladda,4,4,0,0,0,1,0,1,1,7
S Ladda,5,4,5,0,0,3,0,0,0,12
S Ladda,6,5,7,1,0,1,0,4,0,18
S Ladda,7,9,15,3,1,2,0,2,0,32
S Ladda,8,0,0,0,0,0,0,0,0,0
S Ladda,9,7,5,0,0,0,0,0,0,12
S Ladda,10,0,0,0,0,0,0,0,0,0
S Ladda,11,4,1,0,0,1,0,1,0,7
S Ladda,12,0,0,0,0,0,0,0,0,0
S Ladda,13,3,3,0,0,0,0,0,0,6
S Ladda,14,3,6,0,0,1,0,2,1,13
S Ladda,15,2,5,1,0,0,0,4,0,12
S Ladda,16,4,0,1,0,0,0,1,1,7
S Ladda,17,1,2,1,0,1,0,1,0,6
S Ladda,18,2,3,0,0,1,0,0,0,6
S Ladda,19,3,0,1,0,1,0,1,2,8
MA Starc,1,14,7,1,0,2,0,0,1,25
MA Starc,2,49,20,6,0,17,0,1,2,95
MA Starc,3,8,4,3,0,5,0,1,0,21
MA Starc,4,7,4,0,1,0,0,0,1,13
MA Starc,5,11,7,0,0,5,0,1,0,24
MA Starc,6,5,0,0,0,1,0,0,1,7
MA Starc,7,0,3,2,0,1,0,0,0,6
MA Starc,8,6,0,1,0,0,0,0,2,9
MA Starc,9,11,8,3,0,0,0,0,2,24
MA Starc,10,6,4,1,0,0,0,1,2,14
MA Starc,11,0,0,0,0,0,0,0,0,0
MA Starc,12,5,6,2,0,6,0,0,0,19
MA Starc,13,0,0,0,0,0,0,0,0,0
MA Starc,14,3,13,0,0,2,0,0,1,19
MA Starc,15,7,3,2,0,0,0,0,1,13
MA Starc,16,20,26,11,0,10,0,3,3,73
MA Starc,17,14,13,2,0,2,0,0,3,34
MA Starc,18,5,7,2,0,4,0,0,3,21
MA Starc,19,36,23,11,1,7,0,1,12,91
Azhar Mahmood,1,26,6,1,0,8,0,2,3,46
Azhar Mahmood,2,3,3,0,0,0,0,0,0,6
Azhar Mahmood,3,11,11,4,0,3,0,1,0,30
Azhar Mahmood,4,5,7,0,0,0,0,0,1,13
Azhar Mahmood,5,22,16,3,0,3,1,0,2,47
Azhar Mahmood,6,17,10,1,0,3,0,1,1,33
Azhar Mahmood,7,10,7,2,0,3,0,2,3,27
Azhar Mahmood,8,13,8,2,0,2,0,0,1,26
Azhar Mahmood,9,12,8,2,1,1,0,0,1,25
Azhar Mahmood,10,9,11,1,0,3,0,0,0,24
Azhar Mahmood,11,6,4,2,0,0,0,0,0,12
Azhar Mahmood,12,5,9,1,0,3,0,0,0,18
Azhar Mahmood,13,5,8,1,0,4,0,0,0,18
Azhar Mahmood,14,4,6,2,0,1,0,0,1,14
Azhar Mahmood,15,8,18,4,0,7,0,0,1,38
Azhar Mahmood,16,24,26,2,0,8,0,3,3,66
Azhar Mahmood,17,8,10,0,0,4,0,2,3,27
Azhar Mahmood,18,10,13,2,0,7,0,7,2,41
Azhar Mahmood,19,16,22,3,0,10,0,0,9,60
IC Pandey,1,51,10,0,0,16,0,2,1,80
IC Pandey,2,21,10,2,0,8,0,2,3,46
IC Pandey,3,26,9,2,2,7,0,4,1,51
IC Pandey,4,20,5,0,0,5,0,0,4,34
IC Pandey,5,9,4,0,1,3,0,1,1,19
IC Pandey,6,14,14,5,2,11,0,2,1,49
IC Pandey,7,6,3,1,0,2,0,0,0,12
IC Pandey,8,10,7,0,0,1,0,0,1,19
IC Pandey,9,0,0,0,0,0,0,0,0,0
IC Pandey,10,9,15,1,0,4,0,1,1,31
IC Pandey,11,3,3,0,0,0,0,0,0,6
IC Pandey,12,6,9,2,0,1,0,0,0,18
IC Pandey,13,8,8,1,0,6,0,1,1,25
IC Pandey,14,1,3,0,0,1,0,1,1,7
IC Pandey,15,4,6,1,0,2,0,0,1,14
IC Pandey,16,6,6,1,0,4,0,1,0,18
IC Pandey,17,0,0,0,0,0,0,0,0,0
IC Pandey,18,0,0,0,0,0,0,0,0,0
IC Pandey,19,2,1,2,0,0,0,2,1,8
BE Hendricks,1,18,9,2,3,5,0,0,1,38
BE Hendricks,2,0,0,0,0,0,0,0,0,0
BE Hendricks,3,7,7,2,1,8,0,2,0,27
BE Hendricks,4,0,0,0,0,0,0,0,0,0
BE Hendricks,5,0,0,0,0,0,0,0,0,0
BE Hendricks,6,1,4,0,0,0,0,1,0,6
BE Hendricks,7,3,3,0,0,0,0,0,1,7
BE Hendricks,8,0,0,0,0,0,0,0,0,0
BE Hendricks,9,5,5,0,0,3,0,0,0,13
BE Hendricks,10,1,2,3,0,0,0,0,0,6
BE Hendricks,11,0,0,0,0,0,0,0,0,0
BE Hendricks,12,0,0,0,0,0,0,0,0,0
BE Hendricks,13,0,0,0,0,0,0,0,0,0
BE Hendricks,14,2,2,0,0,2,0,0,1,7
BE Hendricks,15,6,4,2,0,1,0,0,1,14
BE Hendricks,16,3,1,3,0,3,0,2,1,13
BE Hendricks,17,10,7,0,0,2,0,0,4,23
BE Hendricks,18,3,2,1,0,0,0,0,2,8
BE Hendricks,19,2,2,0,0,0,0,2,0,6
GS Sandhu,1,3,1,1,0,1,0,0,0,6
GS Sandhu,2,0,0,0,0,0,0,0,0,0
GS Sandhu,3,0,0,0,0,0,0,0,0,0
GS Sandhu,4,0,0,0,0,0,0,0,0,0
GS Sandhu,5,0,0,0,0,0,0,0,0,0
GS Sandhu,6,0,0,0,0,0,0,0,0,0
GS Sandhu,7,0,4,1,0,1,0,0,0,6
GS Sandhu,8,0,0,0,0,0,0,0,0,0
GS Sandhu,9,0,0,0,0,0,0,0,0,0
